id,tags,label
247315,sangokushi_taisen zhu_zhi shoohee 21498 1boy animal_ears blue_eyes blue_hair blush bow bowtie bunny_boy bunny_ears bunny_girl bunnysuit bunny_tail long_hair lying male male_focus pantyhose solo tail wrist_cuffs cosplay crossdressing otoko_no_ko trap potential_duplicate Rating:Explicit Score:3.7 Size:800x700 User:anonymous,trap
247455,rakudai_ninja_rantarou ayabe_kihachirou mallow kiachirou_ayabe mallow_(artist) low_resolution 1boy dress fashion hairband male male_focus pantyhose pink_hair solo otoko_no_ko trap Rating:Safe Score:0.0 Size:300x500 User:anonymous,trap
249214,pia_carrot_e_youkoso!! pia_carrot_(series) pia_carrot_e_youkoso!!_g.o. yaegashi_kanae akiyama_naoto murakami_suigun cg_art 4:3_aspect_ratio game_cg 1boy bed blush brown_eyes choker clothing dress gloves leaning_forward maid male male_focus purple_hair solo tears thighhighs waitress white_gloves yaegashi_kanae_(cosplay) cosplay otoko_no_ko trap Rating:Explicit Score:5.0 Size:800x600 User:anonymous,trap
249536,moyashimon yuuki_kei wan'yan_aguda wanyan_aguda 1boy black_eyes black_hair bondage brown_eyes brown_hair chain clothing cuffed cuffs dress elbow_gloves frills garter gloves gothic lingerie lipstick long_hair maid makeup male male_focus restrained solo thighhighs thighs underwear zettai_ryouiki bdsm crossdressing otoko_no_ko trap potential_duplicate duplicate Rating:Questionable Score:4.7 Size:720x1000 User:anonymous,trap
249753,kao_no_nai_tsuki carnelian azuma_io monochrome greyscale sketch 1boy boots footwear maid male male_focus short_hair solo crossdressing otoko_no_ko trap potential_duplicate Rating:Explicit Score:5.0 Size:700x1030 User:anonymous,trap
250073,maria_holic shidou_mariya sougo 1boy barefoot blonde_hair clothing dress feet lingerie long_hair male male_focus mole mole_under_eye nightgown pantsu red_eyes short_twintails solo tied_hair twintails two_side_up underwear crossdressing otoko_no_ko trap Rating:Questionable Score:5.0 Size:900x494 User:Desu,trap
253975,mahou_sensei_negima! negi_springfield inugami_kotarou albert_chamomille chamo kitsunegi monochrome greyscale sketch 1boy animal_ears kitsunemimi male tail wafuku crossdressing otoko_no_ko trap Rating:Explicit Score:0.0 Size:500x563 User:anonymous,trap
257539,penguin_musume ijuuin_kare ijuuin_karei kurai_(cry) high_resolution 4:3_aspect_ratio 1boy armpits bandeau_bikini beach bikini bikini_bottom blue_eyes choker clothing curly_hair day drill_hair flower gothic gothic_lolita headdress headwear lolita_fashion long_hair male male_focus outdoors purple_hair ribbon sky smile solo swimsuit tankini tank_top tree water otoko_no_ko trap Rating:Explicit Score:5.0 Size:1600x1204 User:anonymous,trap
257845,original linco 1boy bikini bikini_top blonde_hair male male_focus pettanko shorts solo swimsuit otoko_no_ko trap Rating:Explicit Score:0.0 Size:600x916 User:anonymous,trap
258776,himawari! azami_(himawari) azami himawari masaki_(celesta) 1boy bikini breasts breast_slip brown_eyes brown_hair down_blouse flower hair_flower hair_ornament hibiscus male medium_breasts nipples nipple_slip :p sand side-tie_bikini solo swimsuit tongue tongue_out wet otoko_no_ko trap Rating:Explicit Score:3.0 Size:600x747 User:anonymous,trap
260952,happiness! watarase_jun kashiwamochi_yomogi censored character_name 1boy animal_ears animal_print bell bikini bikini_pull blush bulge clothing cow_boy cow_ears cow_print cow_tail erection horns long_hair male male_focus male_only male_solo navel pantsu penis penis_in_panties penis_in_swimsuit precum pulled_by_self purple_eyes purple_hair semen solo swimsuit tail underwear very_long_hair crossdressing otoko_no_ko trap potential_duplicate Rating:Explicit Score:4.8 Size:745x951 User:anonymous,trap
265202,dragon_quest dragon_quest_ii prince_of_samantoria born_free 1boy animal_ears bare_legs blonde_hair bunny_boy bunny_ears bunny_girl bunnysuit green_eyes legs male male_focus short_hair sitting solo cosplay otoko_no_ko trap Rating:Explicit Score:5.0 Size:706x500 User:anonymous,trap
268931,persona persona_4 hanamura_yousuke chinjuu_hibakichi 1boy after_sex anus ass backsack blush bottomless brown_eyes brown_hair digital_media_player footwear headphones male male_focus penis pillow saliva semen semen_in_anus semen_on_boy socks solo tears testicles shota trap yaoi contentious_content Rating:Explicit Score:4.3 Size:990x1116 User:anonymous,trap
269263,gundam gundam_00 tieria_erde kink simple_background white_background 1boy bare_shoulders clavicle crossed_arms long_hair long_sleeves male male_focus megane nipples off_shoulder purple_hair red_eyes rimless_eyewear rimless_glasses solo upper_body androgynous otoko_no_ko trap Rating:Explicit Score:3.0 Size:463x711 User:anonymous,trap
271866,hetalia:_axis_powers allied_forces_(hetalia) asian_countries_(hetalia) china_(hetalia) goroo censored pov pointless_censoring 1boy 2boys anal blush bow bow_panties brown_eyes brown_hair clothing clothing_aside hat headwear leg_hold legs_up long_hair lying male male_focus multiple_boys nurse on_back one_eye_closed open_mouth out_of_frame panties_aside pantsu penis penis_in_panties pink_panties saliva sex short_twintails solo_focus spread_legs tears tied_hair twintails underwear underwear_aside wink crossdressing otoko_no_ko shota trap yaoi contentious_content Rating:Explicit Score:4.7 Size:1000x1199 User:anonymous,trap
275609,decoration_disorder_disconnection karyou_kaie takenashi_eri low_resolution romaji_text 1boy animal black_hair ddd_-_decoration_disorder_disconnection grey_eyes long_hair male male_focus romaji silver_eyes solo surprised otoko_no_ko trap Rating:Questionable Score:0.0 Size:500x473 User:anonymous,trap
275657,my-otome mashiro_blan_de_windbloom mashiro_blan_de_windbloom_(male) high_resolution 1boy anus blue_eyes covering legwear long_sleeves looking_back male male_focus purple_hair solo thighhighs top-down_bottom-up white_legwear crossdressing otoko_no_ko trap potential_duplicate Rating:Explicit Score:4.4 Size:2021x1802 User:anonymous,trap
279896,fushigiboshi_no_futago_hime hime tio_(fushigiboshi_no_futago_hime) simple_background white_background 1:1_aspect_ratio 1boy animal_ears blonde_hair clothing crown :d dress elbow_gloves facial_mark gloves headwear jewelry legwear lionboy long_hair looking_at_viewer male male_focus necklace open_mouth open-mouth_smile orange_eyes pantyhose ponytail smile solo sword tiara tied_hair weapon white_gloves white_legwear crossdressing otoko_no_ko trap Rating:Safe Score:0.0 Size:800x800 User:anonymous,trap
286351,princess_princess yutaka_mikoto wan'yan_aguda wanyan_aguda 1boy campaign_girl clothing long_hair male male_focus midriff miniskirt pencil_skirt pink_eyes pink_hair race_queen shirt skirt solo trasvestismo umbrella crossdressing otoko_no_ko trap Rating:Safe Score:4.3 Size:578x800 User:anonymous,trap
287053,happiness! watarase_jun low_resolution 1boy animal_ears cat_boy extra_ears kemonomimi_mode long_sleeves male male_focus nekomimi purple_eyes purple_hair solo tail crossdressing otoko_no_ko trap Rating:Safe Score:0.0 Size:353x500 User:anonymous,trap
287237,happiness! watarase_jun kamisaka_haruhi ko~cha high_resolution very_high_resolution monochrome greyscale sketch character_sheet 1boy blush heart kiss long_hair male one_eye_closed school_uniform short_sleeves surprised wink otoko_no_ko trap Rating:Questionable Score:3.0 Size:1928x2806 User:anonymous,trap
287686,original po-ju high_resolution monochrome blue_theme 1boy armlet ass back blue blue_skin clothing colored_skin g-string headband jewelry lingerie male male_focus pantsu short_hair smile solo sweat thighhighs thong underwear otoko_no_ko trap Rating:Explicit Score:5.0 Size:1035x1647 User:anonymous,trap
291070,original po-ju high_resolution uncensored monochrome scan colorization 1boy anal_insertion anus ass bent_over blush clothing dildo eyes_closed from_behind heart insertion male male_focus no_pants pantsu penis sex_toy short_hair solo thighhighs thong turtleneck underwear shota trap contentious_content third-party_edit Rating:Explicit Score:4.9 Size:1106x1600 User:anonymous,trap
291729,happiness! watarase_jun official_art watermark 1boy clothing long_hair long_sleeves male male_focus pantyhose purple_eyes purple_hair school_uniform serafuku skirt solo crossdressing otoko_no_ko trap potential_duplicate Rating:Safe Score:0.0 Size:366x521 User:anonymous,trap
293425,happiness! watarase_jun 1boy long_sleeves male male_focus pantyhose purple_eyes purple_hair solo crossdressing otoko_no_ko trap Rating:Questionable Score:0.0 Size:533x757 User:anonymous,trap
295272,happiness! watarase_jun ryo monochrome greyscale 1boy bow dress frilled_dress frills garter hair_bow hair_ornament hands_on_own_chest long_hair long_sleeves male male_focus male_only solo thighhighs crossdressing otoko_no_ko trap bad_id Rating:Safe Score:3.5 Size:500x593 User:anonymous,trap
297495,happiness! watarase_jun tama_(happiness) tama misukuru censored 1:1_aspect_ratio low_resolution pointless_censoring 1boy male male_focus purple_eyes purple_hair solo otoko_no_ko trap Rating:Questionable Score:0.0 Size:300x300 User:anonymous,trap
298892,happiness! watarase_jun kat_sirius simple_background white_background monochrome low_resolution 1boy animal_ears blush bow bowtie bunny_ears clothing collar face hat headwear long_hair looking_at_viewer male male_focus smile solo upper_body otoko_no_ko trap Rating:Questionable Score:0.0 Size:330x385 User:anonymous,trap
299404,happiness! watarase_jun onsokuzekuu 1boy :3 bed blush dress frills hair_ornament hair_ribbon hands_clasped long_hair long_sleeves lying male male_focus on_back own_hands_together purple_eyes purple_hair ribbon smile solo thighhighs thighs tied_hair twintails very_long_hair zettai_ryouiki otoko_no_ko trap Rating:Safe Score:4.0 Size:645x800 User:anonymous,trap
300298,happiness! watarase_jun kakesu 1boy blush clothes_pull clothing green_panties green_underwear long_hair male male_focus pantsu purple_eyes purple_hair school_uniform serafuku skirt skirt_lift skirt_pull solo underwear uniform crossdressing otoko_no_ko trap potential_duplicate Rating:Questionable Score:0.0 Size:600x640 User:anonymous,trap
305367,happiness! watarase_jun jun 1boy long_sleeves male male_focus purple_eyes purple_hair solo otoko_no_ko trap Rating:Safe Score:0.0 Size:496x702 User:anonymous,trap
305370,happiness! watarase_jun 1boy clothing long_sleeves male male_focus open_clothes open_shirt pajamas shirt solo otoko_no_ko trap Rating:Safe Score:0.0 Size:469x686 User:anonymous,trap
306150,shimotsuma shimon shinama 1boy blonde_hair blush bondage footwear male male_focus mary_janes shoes solo thighhighs whip wings bdsm crossdressing otoko_no_ko trap Rating:Questionable Score:0.0 Size:750x909 User:anonymous,trap
306916,happiness! watarase_jun 1:1_aspect_ratio monochrome greyscale low_resolution 1boy male male_focus male_masturbation male_only masturbation solo otoko_no_ko trap translation_request Rating:Explicit Score:5.0 Size:500x500 User:anonymous,trap
307005,overman_king_gainer gainer_sanga yonekura_kengo 1boy blue_panties blue_underwear bob_cut brown_eyes brown_hair cheerleader clothing detached_sleeves dress footwear gainer hairclip hair_ornament kneehighs kneeling legs long_sleeves loose_socks male megane :o open_mouth panchira panchira_(standing) pantsu pom_poms ribbon school_uniform serafuku shoes short_dress short_hair smile sneakers socks sportswear standing surprised turtleneck underwear uniform white_hair wind wind_lift crossdressing otoko_no_ko trap Rating:Questionable Score:0.0 Size:568x821 User:anonymous,trap
308371,happiness! watarase_jun jun kakesu 1:1_aspect_ratio zoom_layer 1boy ass blush from_behind long_hair looking_back male male_focus nude purple_eyes purple_hair smile solo otoko_no_ko trap Rating:Questionable Score:3.0 Size:600x600 User:anonymous,trap
308410,happiness! watarase_jun jun kakesu simple_background white_background monochrome greyscale cowboy_shot 1boy bare_shoulders blush clavicle long_hair male male_focus one-piece_swimsuit sidelocks smile solo standing sukumizu swimsuit tank_suit very_long_hair otoko_no_ko trap Rating:Questionable Score:5.0 Size:490x560 User:anonymous,trap
308667,happiness! watarase_jun ko~cha cg_art 4:3_aspect_ratio game_cg 1boy barefoot blush breast_slip congratulations down_blouse feet heart lying male male_focus nipples nipple_slip on_stomach pettanko purple_eyes purple_hair smile solo strap_slip otoko_no_ko trap potential_duplicate duplicate Rating:Questionable Score:5.0 Size:800x600 User:anonymous,trap
308872,happiness! watarase_jun kokonoe_yutsuki zoom_layer 1boy blush clothing long_hair long_sleeves male male_focus pantyhose pointing purple_eyes purple_hair skirt solo otoko_no_ko trap Rating:Safe Score:0.0 Size:500x700 User:anonymous,trap
309958,happiness! watarase_jun 1:1_aspect_ratio 1boy black_eyes blazer blush bow bowtie chibi ;d happy index_finger_raised jacket long_hair long_sleeves male male_focus one_eye_closed open_mouth pink_bow pink_bowtie pink_neckwear purple_hair ribbon school_uniform sleeves_past_wrists smile solo wink crossdressing otoko_no_ko trap Rating:Questionable Score:0.0 Size:560x560 User:anonymous,trap
316637,happiness! watarase_jun ryo monochrome greyscale 1boy bow bow_panties clothing garter_belt lingerie male male_focus open_clothes open_shirt pantsu panty_pull shirt solo stockings thighhighs underwear underwear_pull crossdressing otoko_no_ko trap Rating:Questionable Score:2.0 Size:500x684 User:anonymous,trap
317797,air_gear wanijima_agito 1:1_aspect_ratio low_resolution 1boy eyepatch male male_focus solo otoko_no_ko trap Rating:Safe Score:0.0 Size:300x300 User:anonymous,trap
333042,jojo's_bizarre_adventure tiziano squalo falcoon 1boy clothing dark_skin dark-skinned_male gloves headband lipstick makeup male male_focus pointing sandals smile solo white_hair trap Rating:Safe Score:5.0 Size:600x800 User:anonymous,trap
336221,guilty_gear bridget_(guilty_gear) 1boy blonde_hair blue_eyes footwear kneehighs male male_focus nun socks solo otoko_no_ko trap Rating:Safe Score:0.0 Size:500x706 User:anonymous,trap
337112,happiness! watarase_jun ko~cha cg_art 4:3_aspect_ratio game_cg wallpaper dutch_angle convenient_censoring wallpaper_4:3_ratio 800x600_wallpaper censor_hair 1boy ass bathing blush from_behind happiness_(series) long_hair male male_focus nipples nude one_eye_closed open_mouth purple_eyes purple_hair shower showering shower_(object) solo wet wink androgynous otoko_no_ko trap potential_duplicate Rating:Questionable Score:4.7 Size:800x600 User:anonymous,trap
337113,guilty_gear bridget_(guilty_gear) monochrome blue_theme :< 1boy blue male male_focus nun solo triangle_mouth otoko_no_ko trap Rating:Safe Score:0.0 Size:424x591 User:anonymous,trap
337114,guilty_gear bridget_(guilty_gear) 1boy blonde_hair blush footwear kneehighs male male_focus nun socks otoko_no_ko trap Rating:Questionable Score:0.0 Size:509x567 User:anonymous,trap
338553,original follower_(yagisaka_seto) yagisaka_seto low_resolution oekaki 1boy animal_ears blue_hair eyepatch fang male male_focus solo crossdressing trap Rating:Safe Score:0.0 Size:450x500 User:anonymous,trap
342788,original nendoroid angelous_lazward yagisaka_seto low_resolution oekaki imageboard_colors 1boy chibi male male_focus purple_hair scarf solo sovereign_(yagisaka_seto) sword weapon trap Rating:Safe Score:0.0 Size:450x500 User:anonymous,trap
345499,my-otome mashiro_blan_de_windbloom tate_yuuichi mashiro_blan_de_windbloom_(male) satou_kenetsu satou_ken'etsu high_resolution monochrome official_art comic greyscale scan 1boy coat long_hair male spirit sword weapon wind otoko_no_ko trap Rating:Questionable Score:0.0 Size:771x1200 User:anonymous,trap
346344,guilty_gear bridget_(guilty_gear) chiba_toshirou 1boy blonde_hair clothing fingerless_gloves freckles gloves habit male male_focus solo yo-yo otoko_no_ko trap translation_request Rating:Safe Score:0.0 Size:566x650 User:anonymous,trap
348031,original angelous_lazward yagisaka_seto low_resolution oekaki imageboard_colors 1boy male male_focus purple_hair solo sovereign_(yagisaka_seto) thighhighs androgynous trap Rating:Safe Score:5.0 Size:450x500 User:anonymous,trap
349413,original angelous_lazward yagisaka_seto low_resolution oekaki 1boy braid looking_back male male_focus purple_hair shorts short_shorts solo sovereign_(yagisaka_seto) thighhighs thighs tied_hair zettai_ryouiki androgynous otoko_no_ko trap Rating:Safe Score:5.0 Size:450x500 User:anonymous,trap
351641,original po-ju scan 1boy â anal anal_insertion anal_object_insertion ass back_tattoo bat_wings bent_knees blush choker demon_boy demon_tail demon_wings dildo dildo_sitting finger_sucking from_behind horn horns incubus insertion kneeling looking_back male male_focus male_only male_solo nude object_insertion penetration pointed_ears sex sex_toy short_hair sitting solo tail tattoo thighhighs torn_clothes tramp_stamp wariza wings otoko_no_ko trap Rating:Explicit Score:4.6 Size:840x1085 User:anonymous,trap
352937,king_of_fighters ash_crimson aya_(min412) tsubasatsukinoa 1:1_aspect_ratio 1boy ass belt bent_over blush freckles green_eyes hairband male male_focus pants red_pants solo white_hair androgynous crossdressing genderswap otoko_no_ko trap Rating:Safe Score:0.0 Size:800x800 User:anonymous,trap
353402,guilty_gear bridget_(guilty_gear) ippo 1boy ass blonde_hair bottomless clothing fingerless_gloves gloves green_eyes hat headwear long_hair male male_focus nun solo otoko_no_ko trap Rating:Questionable Score:4.5 Size:709x971 User:anonymous,trap
354506,gundam gundam_00 tieria_erde himuka_roko roko_(artist) 1boy male male_focus purple_hair solo yellow_eyes androgynous otoko_no_ko trap Rating:Safe Score:0.0 Size:398x568 User:anonymous,trap
355217,guilty_gear bridget_(guilty_gear) noizi_ito high_resolution very_high_resolution scan 1boy blonde_hair blue_eyes clothing cross gloves happy latin_cross male male_focus nun ribbon short_hair solo stuffed_animal stuffed_toy teddy_bear weapon yo-yo otoko_no_ko trap potential_duplicate Rating:Safe Score:0.0 Size:3560x4920 User:anonymous,trap
356558,tales_of_(series) tales_of_vesperia karol_capel shirimochi white_background 1boy bow brown_eyes brown_hair dress male male_focus pink_bow ribbon solo crossdressing otoko_no_ko trap potential_duplicate Rating:Safe Score:0.0 Size:516x963 User:anonymous,trap
357752,original nemunemu censored 1boy blush brown_eyes brown_hair dress erection hair_ornament male male_focus nipples penis solo thighhighs valentine wrist_cuffs crossdressing otoko_no_ko shota trap contentious_content potential_duplicate Rating:Explicit Score:5.0 Size:1000x852 User:anonymous,trap
360482,persona persona_trinity_soul kanzato_jun ippo 1boy apron blush clothing hadaka_apron male male_focus short_hair solo androgynous otoko_no_ko trap Rating:Questionable Score:5.0 Size:630x879 User:anonymous,trap
362595,narutaru koga_norio kaimuari 1boy back black_eyes black_hair earrings jewelry long_hair looking_back male male_focus nude pettanko solo otoko_no_ko trap potential_duplicate translated Rating:Questionable Score:5.0 Size:449x712 User:anonymous,trap
364030,stop!_hibari-kun oozora_hibari pon 1boy animal asymmetrical_hair barefoot bikini black_eyes blonde_hair bracelet crocodile crocodile_(animal) crocodilian feet hair_bobbles hair_ornament jewelry jungle long_hair male male_focus nature outdoors ponytail riding side_ponytail smile solo stop!!_hibari-kun! swimsuit tied_hair tree water otoko_no_ko trap Rating:Safe Score:4.3 Size:651x900 User:anonymous,trap
365223,himawari! azami_(himawari) azami himawari masaki_(celesta) 1boy all_fours ass blush brown_eyes brown_hair buruma gym_uniform looking_back male male_focus midriff short_hair smile solo sportswear thighs uniform otoko_no_ko trap Rating:Safe Score:0.0 Size:1000x696 User:anonymous,trap
369504,original jeffr uncensored /// 1boy 2boys anal animal_ears ass ass_grab barefoot blush bottomless bunny bunny_ears bunny_tail clothing cross dark_skin dark-skinned_male detached_sleeves drooling ejaculating_while_penetrated ejaculation feet folded footwear foreskin genital_piercing groping hair half-dressed handsfree_ejaculation hat headwear high_heels hindpaw interracial legs_up long_ears lorum_piercing male male_focus motion_blur multiple_boys nude nurse open_mouth orgasm out_of_frame pale_skin paws penetration penis penis_piercing piercing pink pink_body pink_clothing pink_eyes pink_hair prostate_massage rabbitboy saliva semen sex shoes single_shoe slit_pupils soles solo_focus spreading spread_legs stockings stud_piercing sweat tail testicles toes trembling uniform wide_hips androgynous crossdressing otoko_no_ko rape trap yaoi Rating:Explicit Score:4.6 Size:1163x1066 User:disguised_monkey,trap
373628,shadow_of_the_colossus wander colossus valus mono low_resolution parody oekaki 1boy blood brown_hair clothes_pull dress dress_lift dress_pull epic_nosebleed flashing male nosebleed otoko_no_ko trap Rating:Safe Score:5.0 Size:450x500 User:anonymous,trap
374525,gundam gundam_00 tieria_erde 1boy male male_focus megane red_eyes solo androgynous otoko_no_ko trap Rating:Safe Score:0.0 Size:592x688 User:anonymous,trap
375826,gundam gundam_00 zassou tieria_erde 1:1_aspect_ratio low_resolution 1boy dress long_hair male male_focus purple_hair red_eyes solo otoko_no_ko trap Rating:Safe Score:0.0 Size:500x500 User:anonymous,trap
376101,otoko_no_ko_wa_meido_fuku_ga_osuki!? yuki_(otosuki) kasukabe_akira high_resolution 4:3_aspect_ratio wallpaper argyle_background 1boy ahoge argyle blue_hair blush cherry_girls coffee cup maid male male_focus open_mouth purple_hair red_eyes short_hair solo tea tray crossdressing otoko_no_ko trap potential_duplicate Rating:Safe Score:5.0 Size:1600x1200 User:anonymous,trap
376137,gundam gundam_00 tieria_erde osamu_(jagabata) osamu_(pixiv) 1boy ass back barefoot feet fetal_position full_body leg_hug male male_focus nude plantar_flexion purple_hair red_eyes short_hair solo androgynous trap Rating:Questionable Score:2.5 Size:700x943 User:anonymous,trap
377536,little_busters! naoe_riki sakumo_(karatama) sakumo white_background 1boy bow brown_eyes brown_hair clothing footwear full_body kneehighs long_hair male male_focus open_mouth pink_bow plaid plaid_skirt red_ribbon ribbon school_uniform shadow shoes skirt socks solo tartan tied_hair twintails crossdressing genderswap otoko_no_ko trap Rating:Safe Score:4.5 Size:600x771 User:anonymous,trap
380119,little_busters! naoe_riki doruji masayu white_background 1:1_aspect_ratio 1boy blush bob_cut brown_eyes brown_hair cat clothing embracing footwear hug male male_focus open_clothes open_mouth open_shirt shirt short_hair socks solo androgynous genderswap trap Rating:Questionable Score:5.0 Size:650x650 User:anonymous,trap
385580,gundam gundam_00 tieria_erde takeshiko 1boy cardigan male male_focus megane purple_hair red_eyes short_hair solo androgynous trap Rating:Safe Score:0.0 Size:523x700 User:anonymous,trap
389018,alice_in_wonderland otoko_no_ko_wa_meido_fuku_ga_osuki!? alice_(alice_in_wonderland) alice_(alice_in_wonderland)_(cosplay) rio_(otosuki) 1boy apron cherry_girls clothing dress footwear hat headwear legwear male male_focus mary_janes mini_hat mini_top_hat pantyhose shoes short_hair solo suspicious_looking_liquid thighhighs top_hat white_legwear white_thighhighs cosplay crossdressing genderswap otoko_no_ko trap potential_duplicate Rating:Safe Score:4.8 Size:680x960 User:anonymous,trap
389656,little_busters! naoe_riki masayu 1boy armpits blush brown_eyes brown_hair hair_ornament hair_ribbon long_hair male male_focus one_arm_up ribbon solo tears crossdressing otoko_no_ko trap Rating:Safe Score:4.4 Size:495x700 User:Rinfinite,trap
389952,rakudai_ninja_rantarou ayabe_kihachirou mallow kiachirou_ayabe mallow_(artist) low_resolution 1boy bag blush fashion male male_focus pantyhose pink_hair ponytail satchel school_uniform solo tied_hair otoko_no_ko trap Rating:Safe Score:0.0 Size:300x500 User:asdf,trap
390053,little_busters! naoe_riki iwashiro_byou byo simple_background 1boy black_eyes black_hair black_legwear black_thighhighs blazer blush bob_cut bow brown_eyes brown_hair clothing embarrassed jacket legwear male male_focus miniskirt open_mouth pink_bow plaid plaid_skirt pleated_skirt ribbon school_uniform short_hair skirt solo standing tartan thighhighs thighs zettai_ryouiki crossdressing otoko_no_ko trap translated Rating:Questionable Score:5.0 Size:620x804 User:Rinfinite,trap
392011,fatal_fury snk terry_bogard wanko_(takohati8) wanko_(pixiv) 1boy belt blonde_hair blue_eyes clothing denim fingerless_gloves gloves jacket jeans leather leather_jacket looking_back male male_focus pants short_hair smile solo star androgynous otoko_no_ko trap Rating:Safe Score:0.0 Size:720x900 User:anonymous,trap
392156,hinemosu_notari censored monochrome greyscale 1boy anal anal_insertion anal_object_insertion blush butt_plug dildo insertion maid male male_focus male_masturbation male_only male_solo masturbation object_insertion omake penis precum saliva sex sex_toy solo thighhighs crossdressing shota trap contentious_content Rating:Explicit Score:5.0 Size:581x800 User:anonymous,trap
392604,hayashi_puramoten hayashi_(nnnsf) high_resolution simple_background censored white_background pointless_censoring 1boy anal anal_beads anal_insertion anal_object_insertion anus blush clothing corset dripping_semen ejaculating_while_penetrated ejaculation insertion lingerie male male_focus nakadashi nipples object_insertion penis penis_ornament penis_ribbon pink_hair precum purple_eyes ribbon semen sex sex_toy solo sweat tears thighhighs tied_hair twintails underwear crossdressing otoko_no_ko trap Rating:Explicit Score:4.8 Size:757x1200 User:anonymous,trap
396817,final_fantasy final_fantasy_ix dissidia_final_fantasy zidane_tribal kuja minnku 1boy 69 ass back bare_back bed blonde_hair blue_eyes bulge dakimakura_(object) embracing hug looking_back lying male male_focus pillow pillow_hug silver_hair solo tail thighhighs white_hair trap potential_duplicate translation_request partially_translated Rating:Questionable Score:4.0 Size:728x772 User:anonymous,trap
398006,original narutaru koga_norio saikawa_yusa censored novelty_censor 1boy black_hair blush bondage bustier clothing collar elbow_gloves garter gartes gloves leash lingerie long_hair male male_focus pantsu penis penis_in_panties penis_ornament penis_ribbon pettanko ribbon side-tie_panties solo thighhighs underwear bdsm crossdressing otoko_no_ko trap potential_duplicate translation_request Rating:Questionable Score:4.0 Size:530x646 User:anonymous,trap
398232,persona persona_4 alice_in_wonderland alice_(alice_in_wonderland) alice_(alice_in_wonderland)_(cosplay) kuma_(persona_4) ibara_riato 1boy blonde_hair blue_eyes hairband long_hair male male_focus one_eye_closed open_mouth solo wink cosplay crossdressing otoko_no_ko trap Rating:Safe Score:0.0 Size:490x604 User:anonymous,trap
398804,south_park leopold_stotch marjorine butters_stotch kaya_(lucky_stiff) low_resolution character_name dated 2008 1boy armpits barefoot blonde_hair bow feet green_eyes long_hair male male_focus pillow solo otoko_no_ko trap Rating:Safe Score:5.0 Size:480x324 User:anonymous,trap
401028,pretty_face masashi_randou randou_masashi 1boy bed bed_sheet blonde_hair blush bow bowtie curtains long_hair long_sleeves looking_at_viewer male male_focus on_bed red_bow red_bowtie red_neckwear sitting sitting_on_bed solo tareme window crossdressing otoko_no_ko trap Rating:Safe Score:0.0 Size:458x550 User:anonymous,trap
401135,final_fantasy final_fantasy_iv dissidia_final_fantasy yandere_no_onna_no_ko_ni_shinu_hodo_aisarete_nemurenai_cd yandere_cd cecil_harvey oblivious7 parody 1boy blood blue_eyes empty_eyes knife male male_focus school_uniform shadow silver_hair smile solo white_hair crossdressing otoko_no_ko trap yandere Rating:Safe Score:0.0 Size:590x505 User:anonymous,trap
402456,original josou_shounen_anthology tiv high_resolution text brown_background 1boy blue_eyes blush brown_hair closed_mouth clothing crying dressing embarrassed hairband hair_ornament headband long_hair long-haired_trap looking_at_viewer male male_focus male_only male_solo mouth_hold navel out_of_frame skirt solo tears undressing white_skirt wig crossdressing otoko_no_ko trap translated Rating:Questionable Score:4.9 Size:900x1290 User:anonymous,trap
403218,little_busters! naoe_riki masayu 1boy blush brown_eyes brown_hair long_hair male male_focus solo crossdressing otoko_no_ko trap Rating:Questionable Score:5.0 Size:495x700 User:anonymous,trap
405226,final_fantasy final_fantasy_iv dissidia_final_fantasy multiple_persona cecil_harvey paladin paladin_(final_fantasy) samurai_(final_fantasy) nagatuki character_name 1boy 6+boys angel animal_ears blue_eyes bow bunny cat_tail chef chef_hat clothing crescent demon devil frying_pan halo hat headband headwear horns maid male male_focus moon multiple_boys nekomimi samurai school_uniform sword tail weapon white_hair wings cosplay crossdressing otoko_no_ko trap Rating:Safe Score:0.0 Size:790x915 User:anonymous,trap
405513,higashi_no_eden takizawa_akira mononobe_daiju kl simple_background grey_background parody style_parody ! 1boy 2boys alternative_age alternative_costume barefoot black_hair blush bottomless brown_eyes cabbie_hat cap child clothing coat duo embracing feet formal hat headwear horiguchi_yukiko_(style) hug hugged_from_behind jacket k-on!_(parody) lap_sit male male_focus medium_hair megane multiple_boys nopan open_mouth short_hair sitting sitting_on_person solo suit otoko_no_ko shota trap yaoi contentious_content Rating:Questionable Score:5.0 Size:565x693 User:anonymous,trap
409411,baka_to_test_to_shoukanjuu kinoshita_hideyoshi itou_ayachi 1boy bare_shoulders blush brown_hair cheerleader green_eyes hairclip hair_ornament male male_focus midriff navel pettanko pom_poms solo sportswear uniform crossdressing otoko_no_ko trap Rating:Safe Score:4.4 Size:500x720 User:anonymous,trap
409416,baka_to_test_to_shoukanjuu kinoshita_hideyoshi nectar_(fujiya) nectar-ii simple_background /// 1boy animal_ears animal_print bell blush bow bowtie breasts breast_squeeze brown_hair cat_bell drinking_straw glass green_eyes jingle_bell large_breasts male male_focus nekomimi pantyhose paw_print ribbon solo straw tail tail_bell waitress crossdressing otoko_no_ko trap Rating:Safe Score:4.5 Size:640x974 User:anonymous,trap
