id,tags,label
1004662,tales_of_(series) tales_of_hearts creed_graphite serene_(gusarme) 1boy brown_eyes coat evil_smile male male_focus open_mouth red_hair smile solo Rating:Safe Score:0.0 Size:1110x820 User:anonymous,boy
1004700,pokemon pokemon_(game) pokemon_black_&_white pokemon_character gym_leader brycen hijirino_yuuta hijirino monochrome greyscale sketch 1boy male male_focus mask solo Rating:Safe Score:0.0 Size:738x600 User:anonymous,boy
1004701,angel_beats! noda_(angel_beats!) haitei 4:3_aspect_ratio 1boy alarm_clock bed blue_hair cat clock male male_focus pajamas purple_eyes purple_hair short_hair solo violet_eyes Rating:Safe Score:0.0 Size:800x600 User:anonymous,boy
1004940,inazuma_eleven_(series) inazuma_eleven multiple_persona kiyama_hiroto mi_a_mi 1:1_aspect_ratio 1boy apron blue_legwear bodysuit brushing_teeth clothing cooking cup drinking drinking_straw green_eyes kneehighs legwear male male_focus red_hair short_hair sitting soccer_uniform sports_uniform sportswear straw toothbrush uniform yawning Rating:Safe Score:0.0 Size:750x750 User:anonymous,boy
1005105,kingdom_hearts roxas momomosae 1boy black_coat_(kingdom_hearts) blonde_hair blue_eyes cloak darkness male male_focus solo Rating:Safe Score:0.0 Size:574x666 User:anonymous,boy
1005786,mahou_shoujo_madoka_magica sakura_kyouko toko_yuki high_resolution 1boy food hood jacket male male_focus pocky red_eyes red_hair sakura_kyousuke solo genderswap genderswap_(ftm) Rating:Safe Score:3.0 Size:1000x1300 User:anonymous,boy
1006477,fullmetal_alchemist ling_yao katou_(hyaena) 1boy male male_focus ponytail shirtless smirk solo sword tied_hair weapon Rating:Safe Score:0.0 Size:420x614 User:anonymous,boy
1010857,one_piece marine_(one_piece) borsalino_(one_piece) kei-suwabe 1boy beard black_hair collar_(clothes) facial_hair formal grin male male_focus megane necktie open_mouth short_hair sideburns smile solo suit sunglasses Rating:Safe Score:0.0 Size:461x650 User:anonymous,boy
1011923,fruits_basket souma_kyou fujiwara_rika hanei bust 1boy adjusting_hair annoyed frown hand_in_hair hand_on_head hand_on_own_head hanei_riri male male_focus orange_hair short_hair solo upper_body Rating:Safe Score:0.0 Size:562x800 User:anonymous,boy
1011956,sket_dance katou_kiri nii_(aaaelrrroas) aaaelrrroas simple_background white_background 1:1_aspect_ratio 1boy belt black_eyes chain clothing dual_wielding earrings grey_hair half_mask holding holding_weapon jewelry kunai looking_at_viewer male male_focus mask school_uniform short_hair solo uniform weapon wristband Rating:Safe Score:0.0 Size:1000x1000 User:anonymous,boy
1013236,persona persona_4 izanagi narukami_yu seta_souji meji 1boy animal cat eyes_closed grey_hair male male_focus school_uniform short_hair sitting solo Rating:Safe Score:0.0 Size:600x580 User:anonymous,boy
1016677,original ame_(conronca) conronca high_resolution 1boy adjusting_eyewear adjusting_glasses blood chair classroom desk gun handgun male male_focus megane on_desk pistol rifle school schoolboy school_desk school_uniform sitting sitting_on_desk solo weapon Rating:Safe Score:0.0 Size:950x1375 User:anonymous,boy
1016921,original ominae purple purple_theme 1boy looking_up male male_focus night night_sky sky solo starry_sky star_(sky) Rating:Safe Score:5.0 Size:488x650 User:anonymous,boy
1017478,mercurycraze 1boy animal animal_on_head bag bird bird_on_head eyes_closed feet_in_water handbag male on_head pale_skin partially_submerged rain short_hair soaking_feet surreal sweater umbrella umbrella_riding wading water Rating:Safe Score:0.0 Size:535x700 User:anonymous,boy
1017929,original vocaloid vy2 yyukke text character_name 1boy black_hair flower katana kimono long_sleeves male male_focus pink_flower red_eyes robe short_hair smile solo sword traditional_clothes wafuku weapon Rating:Safe Score:3.0 Size:800x566 User:anonymous,boy
1018089,mahou_shoujo_madoka_magica hokuto_no_ken kaname_madoka sakuharu0811 parody style_parody 1boy exploding_clothes hara_tetsuo_(style) haruru_(haruharu_urara) kaname_madou male male_focus manly muscle pink_eyes pink_hair ribbon solo genderswap genderswap_(ftm) Rating:Safe Score:0.0 Size:766x800 User:anonymous,boy
1018998,to_aru_majutsu_no_index accelerator high_resolution 1boy choker clothing male male_focus pants shirt short_hair sitting solo spread_legs t-shirt white_hair Rating:Safe Score:0.0 Size:924x1200 User:anonymous,boy
1019377,vocaloid kaito meiko abusan high_resolution simple_background white 1boy 1girl ahoge belt blue_eyes blue_hair blue_neckwear blue_scarf breasts brown_hair clothing couple glowing glowing_eyes large_breasts lips looking_back male nail_polish pants red_eyes scarf short_hair skirt wind Rating:Safe Score:0.0 Size:2356x1603 User:anonymous,boy
1019664,magi:_the_labyrinth_of_magic ja'far simekirikowai 1boy freckles grey_eyes keffiyeh male male_focus red_string short_hair smile solo string thread white_hair Rating:Safe Score:0.0 Size:503x725 User:anonymous,boy
1020937,to_aru_majutsu_no_index accelerator takeya_yuuki high_resolution simple_background 1boy clothing male male_focus red_eyes shirt short_hair smile smirk solo striped striped_print striped_shirt white_hair Rating:Questionable Score:0.0 Size:1000x1286 User:anonymous,boy
1023831,mahou_shoujo_madoka_magica kaname_madoka ultimate_madoka kurono_yuu high_resolution simple_background 1:1_aspect_ratio 1boy bow_(weapon) clothing gloves heart kaname_madou male male_focus pink_hair ribbon short_hair smile solo weapon white_gloves wings yellow_eyes genderswap genderswap_(ftm) magical_boy Rating:Safe Score:0.0 Size:1600x1600 User:anonymous,boy
1023993,inazuma_eleven_(series) inazuma_eleven tachimukai_yuuki bakuhatsuteki_sarada 1:1_aspect_ratio 1boy brown_hair eyes_closed male male_focus mugen_the_hand multiple_hands short_hair sitting solo Rating:Safe Score:0.0 Size:750x750 User:anonymous,boy
1024746,paprika ogino_yuuhei monochrome greyscale 1boy formal grin hand_up male male_focus megane necktie raised_hand smile solo suit Rating:Safe Score:5.0 Size:613x676 User:anonymous,boy
1026256,garnet_cradle shirato_sou kumoya_yukio happy_birthday bust 1boy alternative_costume birthday clothing formal gloves gun long_hair looking_away male male_focus purple_hair solo suit sunglasses upper_body weapon Rating:Safe Score:4.0 Size:397x624 User:anonymous,boy
1027326,persona persona_3 arisato_minato yuuki_makoto_(persona_3) yuuki_makoto ipcen 1boy armband blue_eyes blue_hair bow digital_media_player full_moon headphones male male_focus moon ribbon school_uniform solo Rating:Safe Score:0.0 Size:600x734 User:anonymous,boy
1027935,inazuma_eleven_(series) inazuma_eleven suzuno_fuusuke hinabu 1:1_aspect_ratio 1boy blue_eyes face male male_focus solo white_hair androgynous Rating:Safe Score:0.0 Size:600x600 User:anonymous,boy
1028889,to_aru_majutsu_no_index accelerator harumi_chihiro kina58 simple_background white_background ^_^ 1boy choker coat eyes_closed fur_coat male male_focus open_mouth short_hair smile solo teeth white_hair png-to-jpg_conversion Rating:Questionable Score:5.0 Size:552x637 User:anonymous,boy
1028940,inazuma_eleven_(series) inazuma_eleven inazuma_eleven_go shindou_takuto conductor mizuhara_aki music 1boy baton baton_(instrument) brown_eyes brown_hair conducting cravat formal male male_focus musical_note orchestra short_hair solo Rating:Safe Score:0.0 Size:587x717 User:anonymous,boy
1030004,blue_exorcist okumura_rin comic 1boy black_hair blue_eyes book hood hoodie male male_focus manga_(object) pointed_ears short_hair solo tail Rating:Questionable Score:0.0 Size:808x1000 User:anonymous,boy
1030130,naruto naruto_(series) lego uzumaki_naruto you_rei_(blowback) high_resolution simple_background 1:1_aspect_ratio pixel_art photo 1boy blonde_hair blowback blue_eyes konohagakure_symbol male male_focus short_hair solo Rating:Safe Score:0.0 Size:1200x1200 User:anonymous,boy
1031334,nichijou principal_(nichijou) fengmu high_resolution 1boy backflip bald belt collar epic eyes_closed facial_hair formal jumping male male_focus mask mustache necktie pose shirtless spiked_collar spikes suit Rating:Safe Score:0.0 Size:1000x1296 User:anonymous,boy
1031675,mononoke kusuriuri_(mononoke) muttiy traditional_media watercolor_(medium) 1boy bandana blonde_hair flower kimono male male_focus morning_glory pointed_ears robe scale_(mononoke) solo spinning_top wafuku Rating:Safe Score:0.0 Size:900x1108 User:anonymous,boy
1031930,hoshi_o_ou_kodomo hoshi_wo_ou_kodomo rinju_umisu sumisu_(rinsumi) high_resolution very_high_resolution 1:1_aspect_ratio 1boy brown_hair bug butterfly cloud falling insect male male_focus pants sky solo star upside-down Rating:Questionable Score:3.5 Size:3000x3000 User:anonymous,boy
1032643,pokemon the_legend_of_zelda super_smash_bros. twilight_princess kirby_(series) kirby_series nintendo pokemon_species gen_1_pokemon link pikachu meta_knight kasano_(chinatsu) 1boy blonde_hair blue_eyes brown_gloves cape chibi clothing earrings elf fingerless_gloves gloves green_hat green_outfit hat headwear jewelry male mask one_eye_covered piercing pointed_ears short_hair warrior wince yellow_eyes crossover Rating:Safe Score:5.0 Size:580x600 User:anonymous,boy
1033279,kamen_rider kamen_rider_ooo_(series) kamen_rider_blade_(series) ankh_(ooo) kamen_rider_chalice huujyu simple_background grey_background 1boy armor bodysuit bow_(weapon) full_armor helmet holding holding_weapon male weapon Rating:Safe Score:0.0 Size:714x1000 User:anonymous,boy
1033316,natsume_yuujinchou natsume_takashi pocky1202 1boy brown_hair haori hexagon kimono looking_up male male_focus mouth_hold ofuda robe solo wafuku Rating:Safe Score:0.0 Size:557x663 User:anonymous,boy
1033430,tiger_&_bunny kaburagi_t._kotetsu kinopipiko simple_background white_background monochrome 1boy beard belt blonde_hair brown_hair facial_hair male male_focus megane muscle sexy_pose shirtless shirtless_(male) short_hair smile solo stubble Rating:Safe Score:4.0 Size:600x900 User:anonymous,boy
1034983,pokemon pokemon_(game) pokemon_red_green_blue_&_yellow pokemon_species gen_1_pokemon charmander purplekecleon glitchedpuppet purple_kecleon wallpaper faux_traditional_media speed_painting 1boy brown_hair chimney clothing fire hat headwear industrial male male_focus rooftop smoke smokestack sunset tail Rating:Safe Score:3.0 Size:1200x857 User:anonymous,boy
1035163,persona persona_3 sanada_akihiko repi987 simple_background cowboy_shot 1boy bandages clothing gloves jacket_over_shoulder male male_focus repi short_hair solo vest white_hair Rating:Safe Score:0.0 Size:371x630 User:anonymous,boy
1035837,warhammer_40k blood_angels sanguinius elizaveta_bikuin black_background 1boy angel_wings armor blonde_hair blue_eyes clenched_teeth clothing flaming_sword full_armor gloves long_hair male male_focus power_armor primarch solo sword tabard teeth weapon wings Rating:Safe Score:4.0 Size:714x1024 User:anonymous,boy
1036894,durarara!! heiwajima_shizuo pixiv_id_2005390 hinako-saeki japanese_language text 1:1_aspect_ratio japanese_text 1boy belt blonde_hair boxers cellphone cigarette clothing dressing eyes_closed key lighter lingerie male male_focus male_underwear megane money open_mouth pants pantsu pencil phone shirt short_hair sleepy smoking solo standing sunglasses tosshii_(so_sty) underwear undressing vest wallet watch yawning yen Rating:Questionable Score:0.0 Size:800x800 User:anonymous,boy
1036896,durarara!! kida_masaomi mutsuki_ayumi 1boy ayunekoya blonde_hair earrings golden_eyes hood hoodie jacket jewelry male male_focus one_eye_closed open_mouth short_hair smile solo v wink yellow_eyes Rating:Safe Score:0.0 Size:600x720 User:anonymous,boy
1037227,dragon_ball dragon_ball_z son_goku lack realistic 1boy black_hair male male_focus muscle shirtless solo spiky_hair Rating:Safe Score:5.0 Size:636x900 User:anonymous,boy
1038756,tiger_&_bunny ivan_karelin hiramatsu_(rama) 1boy blonde_hair blue_eyes frown jacket letterman_jacket male male_focus purple_jacket short_hair solo tears Rating:Safe Score:0.0 Size:410x580 User:anonymous,boy
1041737,kingdom_hearts black_rock_shooter kingdom_hearts_ii kingdom_hearts:_358/2_days kingdom_hearts:_birth_by_sleep black_rock_shooter_(character) roxas organization_xiii ventus black_rock_shooter_(cosplay) 4:3_aspect_ratio monochrome wallpaper parody wallpaper_4:3_ratio 800x600_wallpaper 1boy blonde_hair blue_eyes cape illbewaiting male male_focus short_hair solo weapon cosplay Rating:Safe Score:0.0 Size:800x600 User:anonymous,boy
1042014,hetalia:_axis_powers case_closed magic_kaito allied_forces_(hetalia) america_(hetalia) kaitou_kid ace snipe-968 1boy ahoge blonde_hair blue_shirt brown_hair cape card card_in_mouth card_(object) clothing falling_card gloves grin hat headwear jacket kaitou_kid_(cosplay) leaning_forward male male_focus monocle mouth_hold necktie one_arm_up outstretched_arm pants playing_cards pointing shirt short_hair sky smile solo top_hat white_outfit white_pants yellow_eyes cosplay Rating:Safe Score:0.0 Size:682x610 User:anonymous,boy
1042142,tiger_&_bunny barnaby_brooks_jr. miogrobin 1boy aqua_eyes armor blonde_hair clothing cyber gloves green_eyes grin helmet male male_focus mecha megane power_armor power_suit smile solo superhero Rating:Safe Score:5.0 Size:951x800 User:anonymous,boy
1042266,c_(control) mikuni_souichirou mushiba_natta 1boy card card_(object) card_with_aura coat formal holding holding_card holding_object male male_focus short_hair solo suit yellow_eyes Rating:Safe Score:0.0 Size:750x1000 User:anonymous,boy
1044100,tiger_&_bunny nathan_seymour fire_emblem_(tiger_&_bunny) twinpoo high_resolution realistic 1boy dark_skin dark-skinned_male formal lips male male_focus manly mask solo spandex suit superhero Rating:Safe Score:0.0 Size:800x1289 User:anonymous,boy
1044979,tales_of_(series) tales_of_xillia alvin_(tales) alvin ai_(0304atra) ai_(warekaku) white_background 1boy brown_eyes brown_hair chocolate_hair coat collar cravat face male male_focus messy_hair smile solo Rating:Safe Score:0.0 Size:833x1018 User:anonymous,boy
1044981,tiger_&_bunny kaburagi_t._kotetsu akuta_michi simple_background pink_background 1boy beard beret bracelet brown_eyes brown_hair cabbie_hat clothing facial_hair flower golden_eyes hair_flower hair_ornament hand_on_head hand_on_own_head hat hat_tip headwear jewelry male male_focus necktie rose short_hair smile solo stubble vest watch white_flower white_rose wristwatch yellow_eyes Rating:Safe Score:4.0 Size:756x1051 User:anonymous,boy
1046041,jojo's_bizarre_adventure part_7:_steel_ball_run stand_(jojo) diego_brando the_world the_world_(stand) wedge 1boy 2boys blonde_hair clothing earrings hat headwear heart horse jewelry male male_focus multiple_boys ribbon yellow_eyes spoilers Rating:Safe Score:0.0 Size:800x1050 User:anonymous,boy
1046057,jojo's_bizarre_adventure kakyouin_noriaki kakyoin_noriaki uraseesan parody fine_art_parody 1boy art_nouveau bouquet earrings flower gakuran jewelry long_coat male male_focus red_hair school_uniform shawl solo Rating:Safe Score:0.0 Size:286x800 User:anonymous,boy
1050940,okami ushiwakamaru yaichino bust upscaled resized 1boy black_eyes blonde_hair blue_eyes eyeliner facial_mark flute forehead_mark instrument long_hair makeup male male_focus mask solo upper_body androgynous Rating:Safe Score:0.0 Size:432x610 User:anonymous,boy
1051526,tales_of_(series) tales_of_the_abyss luke_fon_fabre shichi_miko high_resolution 1boy cloud dusk fading ghost green_eyes long_hair male male_focus red_hair sky solo sunset sword weapon Rating:Safe Score:0.0 Size:869x1227 User:anonymous,boy
1052883,magi:_the_labyrinth_of_magic alibaba_saluja kae_(rorock) 1boy arabian_clothes bandages bird blonde_hair dagger earrings glowing glowing_sword glowing_weapon golden_eyes jewelry male male_focus piercing short_hair smile solo sword traditional_clothes v_bird weapon whitepencil yellow_eyes Rating:Safe Score:0.0 Size:723x1034 User:anonymous,boy
1053058,bakuman niizuma_eiji hosaka_dx 1boy brown_eyes brown_hair feathers footwear male male_focus midriff navel no_shoes open_mouth short_hair socks solo Rating:Safe Score:4.0 Size:700x711 User:anonymous,boy
1053697,tiger_&_bunny kaburagi_t._kotetsu ryabu simple_background white_background ? 1boy age_regression bahiyama beard brown_eyes brown_hair cabbie_hat child clothing facial_hair hat headwear long_sleeves male male_focus oversized_clothes sleeves_past_fingers sleeves_past_wrists solo young younger Rating:Safe Score:5.0 Size:488x668 User:anonymous,boy
1056060,inazuma_eleven_(series) inazuma_eleven fubuki_shirou esukee 4:3_aspect_ratio 1boy blue_eyes male male_focus mountain scarf short_hair snow solo white_hair wings Rating:Safe Score:0.0 Size:768x576 User:anonymous,boy
1056077,v_for_vendetta v_(v_for_vendetta) gb_(doubleleaf) 1boy black_hair blood clothing facial_hair gloves goatee guy_fawkes_mask hat headwear knife male male_focus mask mustache smile solo weapon Rating:Safe Score:4.7 Size:609x800 User:anonymous,boy
1056570,tiger_&_bunny barnaby_brooks_jr. zakk text copyright_name bust 1boy blonde_hair male male_focus megane night scarf solo sunglasses tree upper_body Rating:Safe Score:0.0 Size:740x1043 User:anonymous,boy
1056835,the_legend_of_zelda hokuto_no_ken link epona raou_(hokuto_no_ken) raoh kokuou-gou stalfos kokuoh-go aaku sketch copyright_name parody style_parody 1boy angry armor bangs belt blonde_hair blood blue_eyes boots broad_shoulders clenched_teeth cloak clothing crush crushing death dropping elbow_gloves elf epic footwear gloves glowing glowing_eyes hara_tetsuo_(style) hat headwear hood horse horseback_riding kill knee_boots male male_focus manly motion_blur motion_lines muscle :o o_o pants pauldron pointed_ears riding rough saddle scared sheath sheathed shield shorts shoulder_armor skeleton skull standing stepped_on steroids_are_bad_kids stomping strap sword teeth torn_clothes weapon white_eyes translation_request Rating:Safe Score:4.3 Size:810x750 User:anonymous,boy
1056884,soulcalibur soulcalibur_v namco patroklos_alexander patroklos_alexandra high_resolution white_background official_art sketch character_sheet concept_art 1boy alternative_costume animal_hat animal_helmet armor blonde_hair blue_eyes clothing greaves hat headwear helmet male male_focus pauldron shield short_hair shoulder_armor solo sword weapon Rating:Safe Score:3.0 Size:1147x1600 User:anonymous,boy
1057712,tiger_&_bunny keith_goodman sky_high zihad 1boy blonde_hair blue_eyes epaulettes headwear_removed helmet helmet_removed jetpack male male_focus power_suit short_hair solo superhero Rating:Safe Score:0.0 Size:1300x1000 User:anonymous,boy
1057755,tiger_&_bunny ivan_karelin ibara_riato text character_name copyright_name 1boy blonde_hair blush bug butterfly cherry_blossom flower insect jacket letterman_jacket male male_focus purple_eyes purple_jacket short_hair solo violet_eyes window shota yaoi contentious_content Rating:Safe Score:5.0 Size:481x700 User:anonymous,boy
1058315,tales_of_(series) tales_of_the_abyss fate ion fon_master_ion fate_(slw_slw) 1boy birthday green_eyes green_hair hairband hair_tubes jewelry male male_focus sidelocks smile solo tabard Rating:Safe Score:4.5 Size:800x904 User:anonymous,boy
1058670,tales_of_(series) tales_of_vesperia repede mori_(tsk03ss) 1boy anthropomorphization belt blue_eyes blue_hair bracelet chain coat dagger in_mouth jewelry long_hair male male_focus mouth_hold one_eye_closed ponytail scar solo teeth tied_hair weapon wink Rating:Safe Score:0.0 Size:520x705 User:anonymous,boy
1059313,children_of_the_rune boris_jinneman boris_(children_of_the_rune) yuugen cover cover_page letterboxed 1boy black_hair blue_eyes boots cape clothing field_of_blades footwear gloves hair_over_one_eye hands male male_focus planted_sword planted_weapon red_sky sitting sky solo sword weapon Rating:Safe Score:0.0 Size:950x741 User:anonymous,boy
1060472,tiger_&_bunny dual_persona kaburagi_t._kotetsu wild_tiger katou_(hyaena) text copyright_name 1boy back-to-back beard cabbie_hat clothing facial_hair frown hat headwear hero_outfit katoh male male_focus necktie power_suit stubble superhero vest Rating:Safe Score:0.0 Size:600x1185 User:anonymous,boy
1060917,gundam zeta_gundam kamille_bidan zeta_gundam_(mobile_suit) kazuto_mitsurugi high_resolution very_high_resolution text signature dated 80s 1boy aqua_hair blue_eyes helmet male male_focus mecha oldschool pilot_suit solo space star_(sky) Rating:Safe Score:0.0 Size:2603x3666 User:anonymous,boy
1061023,gundam gundam_unicorn banagher_links nochini 1boy brown_eyes brown_hair hood hoodie jacket male male_focus short_hair solo Rating:Safe Score:0.0 Size:538x629 User:anonymous,boy
1061215,katekyo_hitman_reborn vocaloid_(parody) hibari_kyouya josco wavesheep high_resolution comic parody spot_color 1boy bird black_hair grey_eyes hibird little_yellow_bird male male_focus panels rock school_uniform short_hair smile solo the_disappearance_of_hatsune_miku vongola_family translated Rating:Safe Score:5.0 Size:1432x2000 User:anonymous,boy
1062133,guilty_gear johnny_(guilty_gear) johnny illustica_phantom monochrome red_theme 1boy clothing coat foreshortening hat headwear johnny_sfondi male male_focus red solo sunglasses Rating:Safe Score:0.0 Size:1000x724 User:anonymous,boy
1063588,monster_hunter monster_hunter_frontier capcom guardian_(armor) meimaru_inuchiyo meitei 5:4_aspect_ratio 1boy armor full_armor gauntlets greaves helmet katana male male_focus nodachi ootachi scabbard sheath solo splashing surcoat sword water water_drop water_droplets weapon Rating:Safe Score:5.0 Size:750x600 User:anonymous,boy
1064585,tiger_&_bunny kaburagi_t._kotetsu tsukimushi text copyright_name 1boy beard brown_eyes brown_hair cabbie_hat clothing facial_hair hand_on_hat hat headwear male male_focus necktie short_hair solo stubble vest watch wristwatch Rating:Safe Score:0.0 Size:572x800 User:anonymous,boy
1066262,vocaloid yumekui_shirokuro_baku yumekui_shirokuro_baku_(vocaloid) kagamine_len tama_(songe) japanese_language text 1:1_aspect_ratio japanese_text 1boy bangs black_eyes blonde_hair bow bowler_hat bowtie cane clothing costume formal gloves happy hat headwear male male_focus monochrome_dream_eater necktie open_mouth pants ponytail short_hair sleeves_rolled_up smile solo standing suit tama_songe teeth tied_hair white_skin Rating:Safe Score:0.0 Size:900x900 User:anonymous,boy
1066397,hetalia:_axis_powers independence_day allied_forces_(hetalia) america_(hetalia) china0026 1boy ahoge belt blonde_hair blue_eyes clothing gloves jacket male male_focus megane military military_uniform necktie sam_browne_belt short_hair smile solo uniform Rating:Safe Score:0.0 Size:600x721 User:anonymous,boy
1067887,hidan_no_aria tooyama_kinji kobuichi dutch_angle 2011 calendar_(medium) 1boy black_hair calendar gun looking_at_viewer looking_down male male_focus school_uniform short_hair smile solo touyama_kinji viewed_from_below weapon potential_duplicate Rating:Safe Score:3.0 Size:1200x832 User:anonymous,boy
1068020,dragon's_crown vanillaware dwarf_(dragon's_crown) warainaku itagayui 1boy beard boots dual_wielding dwarf extreme_muscle facial_hair footwear glowing glowing_eyes hammer helmet holding_weapon jumping loincloth male male_focus manly muscle solo statue tiny_head veins weapon white_hair winged_helmet Rating:Safe Score:0.0 Size:881x966 User:anonymous,boy
1068418,okami amaterasu ushiwakamaru orime_(kau) 1boy eyes_closed long_hair male mask moon silver_hair sitting smile star_(sky) tattoo very_long_hair water white_hair Rating:Safe Score:0.0 Size:1403x1088 User:anonymous,boy
1072230,catherine_(game) atlus jonathan_ariga namurakou expression_chart ! 1boy black_hair brown_eyes brown_hair cellphone eyes_closed jonathan_(catherine) male male_focus phone shirtless shirtless_(male) short_hair smile solo towel towel_on_shoulder translation_request Rating:Safe Score:0.0 Size:666x800 User:anonymous,boy
1073995,medaka_box kumagawa_misogi shikihara_mitabi irohara_mitabi 1boy ahoge black_hair blue_eyes gakuran male male_focus school_uniform screw sitting smirk solo Rating:Questionable Score:5.0 Size:896x1152 User:anonymous,boy
1074776,original narumi_arata comic 1boy ahoge animal_ears bandages clothing footwear green_eyes green_hair light_bulb male open_mouth scarf shirt shoes shorts smile sweat translated Rating:Safe Score:0.0 Size:595x842 User:anonymous,boy
1075876,uta_no_prince-sama kurusu_shou ramu_(xxxramxxx) 1boy animal_hat black_nails blonde_hair blue_eyes clothing earrings frog_hat hairclip hair_ornament hat headwear jewelry male male_focus nail_polish one_eye_closed piercing solo wink Rating:Safe Score:0.0 Size:600x711 User:anonymous,boy
1075888,uta_no_prince-sama jinguji_ren jinguuji_ren mameta1000 1boy blonde_hair instrument male male_focus saxophone solo Rating:Safe Score:5.0 Size:478x600 User:anonymous,boy
1076454,clannad okazaki_tomoya ikuhashi_muiko 1boy blue_eyes blue_hair desk hikarizaka_private_high_school_uniform male male_focus school_uniform smile solo Rating:Safe Score:4.5 Size:590x843 User:anonymous,boy
1077480,rurouni_kenshin himura_kenshin yukishiro_tomoe nakajima_atsuko high_resolution very_high_resolution scan 1boy 1girl blood katana kimono long_hair male robe samurai sword wafuku weapon translation_request Rating:Safe Score:0.0 Size:3209x2043 User:anonymous,boy
1077500,original zhen_lu green_tear 1boy bandages belt cape frown green_eyes jeans katana male male_focus multiple_belts pants solo sword torn_clothes weapon white_hair Rating:Safe Score:5.0 Size:709x982 User:anonymous,boy
1077895,makai_senki_disgaea_(series) makai_senki_disgaea_2 nippon_ichi_software axel_(disgaea) akutare_(disgaea) harada_takehito 4:3_aspect_ratio official_art 1boy blonde_hair fire jacket jewelry male male_focus necklace one_eye_closed open_clothes open_jacket purple_eyes shirtless short_hair solo violet_eyes wink Rating:Safe Score:5.0 Size:1000x750 User:anonymous,boy
1077982,phantom_brave nippon_ichi_software walnut walnut_(phantom_brave) harada_takehito official_art scan 1boy blonde_hair chibi fishing food fruit long_hair male megane palm_tree persimmon ponytail sitting sunglasses tied_hair tree Rating:Safe Score:0.0 Size:1145x964 User:anonymous,boy
1078283,final_fantasy final_fantasy_vii cloud_strife twinpoo low_resolution 1boy bamboo_shoot blonde_hair blue_eyes earrings jewelry male male_focus Rating:Safe Score:0.0 Size:350x500 User:anonymous,boy
1079474,rockman rockman_dash rockman_dash_3 capcom rock_volnutt aka_(s3637) 1:1_aspect_ratio 1boy brown_hair crying eyes_closed male male_focus open_mouth smile solo sparkle tears thumbs_up tï¼¿t t_t t＿t uso_desu Rating:Safe Score:0.0 Size:600x600 User:anonymous,boy
1079555,hetalia:_axis_powers axis_power_countries_(hetalia) mediterranean_countries_(hetalia) southern_italy_(hetalia) zuwai_kani 1:1_aspect_ratio monochrome greyscale border spot_color 1boy ahoge alternative_costume anklet bangs beret bone boots bow bowtie brown_hair child cloak clothing cross flower footwear frown fur_trim gloria_hetalia green_eyes hat headwear high_heels jewelry lying male male_focus on_back one_arm_up open_mouth pants petals ring rose sash shoes short_hair skeleton skull solo viewed_from_above white_skin young younger Rating:Safe Score:0.0 Size:800x800 User:anonymous,boy
1079677,tiger_&_bunny ivan_karelin okamoto_k_munesumi kakeyoshi 1boy blonde_hair jacket letterman_jacket male male_focus oriental_umbrella parasol purple_eyes purple_jacket short_hair solo umbrella violet_eyes Rating:Safe Score:0.0 Size:521x738 User:anonymous,boy
1080586,kamen_rider kamen_rider_kiva_(series) kamen_rider_ixa mizumo 1boy armor belt compound_eyes henshin male male_focus solo sword weapon Rating:Safe Score:0.0 Size:694x1030 User:anonymous,boy
1081078,tiger_&_bunny keith_goodman pixiv_id_3276552 maco_latte 4:3_aspect_ratio 1boy autumn blonde_hair blue_jacket bomber_jacket denim falling footwear from_behind jacket jeans male male_focus outstretched_arms pants shoes short_hair sky sneakers solo Rating:Safe Score:0.0 Size:1040x780 User:anonymous,boy
1086234,metal_gear_(series) metal_gear_solid metal_gear metal_gear_solid_peace_walker big_boss sutocking muted_color 1boy bandana beard eyepatch facial_hair knife male male_focus manly mouth_hold mustache skeleton snake solo Rating:Safe Score:5.0 Size:600x800 User:anonymous,boy
1086813,tiger_&_bunny keith_goodman zihad 1boy blonde_hair blue_eyes blush boxers clothing controller lingerie male male_focus male_underwear muscle pantsu remote_control short_hair solo towel underwear Rating:Questionable Score:5.0 Size:682x734 User:anonymous,boy
1087987,princess_tutu fakir ahiru ahiru_(duck) yameshoko monochrome traditional_media 1boy ballet bird couple dancing duck leg_lift lifting male male_focus ponytail sleeveless smile split tied_hair Rating:Safe Score:0.0 Size:481x600 User:anonymous,boy
1088294,original genda high_resolution censored pov 1boy ahoge anus ass backsack bent_over black_hair bottomless kneehighs little_penis male male_focus penis solo solo_focus spread_anus testicles age_difference androgynous shota yaoi contentious_content Rating:Explicit Score:4.6 Size:723x1252 User:anonymous,boy
1088681,oninagi sanjouin_kazuto ishida_akira ishida_akira_(artist) official_art 1boy between_fingers clothing gloves holding_needle male male_focus multicolored_hair needle pentagram solo throwing_needles two-tone_hair Rating:Safe Score:0.0 Size:714x1065 User:anonymous,boy
1092620,gintama sakata_gintoki tkr_(lovedelic99) 1boy animal_ears cat_tail fangs grey_hair kemonomimi_mode male male_focus nekomimi open_mouth red_eyes short_hair silver_hair solo tail teeth white_hair Rating:Safe Score:5.0 Size:577x450 User:anonymous,boy
